price,type,bedrooms,bathrooms,payment_method,down_payment,size_sqm,down_payment_ratio,year,month,area,city,governorate
1587250.0,apartment,1.0,1.0,cash,739625.0,67.0,0.47,2025,August,Al Ahyaa District,Hurghada,Red Sea
10200000.0,chalet,3.0,3.0,installments,0.0,150.0,0.0,2025,September,Mesca,Soma Bay,Safaga
23750000.0,villa,3.0,3.0,installments,1250000.0,202.0,0.05,2025,August,The Med,Ras Al Hekma,North Coast
22500000.0,villa,3.0,4.0,cash,0.0,225.0,0.0,2025,July,Swan Lake Residence,5Th Settlement Compounds,The 5Th Settlement
13500000.0,chalet,3.0,3.0,installments,3000000.0,140.0,0.22,2025,September,Mar Bay,Ras Al Hekma,North Coast
6270000.0,apartment,3.0,2.0,cash,600000.0,170.0,0.1,2025,September,Ira New Zayed,New Zayed City,Sheikh Zayed City
1620000.0,apartment,3.0,2.0,cash,560000.0,140.0,0.35,2025,August,El Motamayez District,Badr City,Cairo
12000000.0,villa,4.0,4.0,installments,1200000.0,319.0,0.1,2025,August,Patio Al Zahraa,Sheikh Zayed Compounds,Sheikh Zayed City
10150000.0,apartment,3.0,2.0,cash,101500.0,115.0,0.01,2025,September,Silver Sands,Qesm Marsa Matrouh,North Coast
35000000.0,villa,3.0,4.0,cash,0.0,300.0,0.0,2025,September,Marsa Baghush,Qesm Marsa Matrouh,North Coast
15569000.0,apartment,3.0,3.0,installments,5321000.0,181.0,0.34,2025,August,Solana East,5Th Settlement Compounds,The 5Th Settlement
6000000.0,chalet,3.0,3.0,installments,300000.0,125.0,0.05,2025,August,Downtown,New Alamein City,Al Alamein
27000000.0,villa,3.0,3.0,installments,1350000.0,200.0,0.05,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
7100000.0,apartment,2.0,2.0,installments,0.0,100.0,0.0,2025,August,Talala,New Heliopolis Compounds,New Heliopolis
11900000.0,villa,3.0,2.0,installments,595000.0,125.0,0.05,2025,September,Solay,5Th Settlement Compounds,The 5Th Settlement
6003000.0,chalet,2.0,2.0,installments,900450.0,120.0,0.15,2025,June,Raas Matarma,Ras Sedr,South Sainai
11000000.0,chalet,3.0,2.0,installments,1100000.0,120.0,0.1,2025,August,Mangroovy Residence,Al Gouna,Hurghada
16500000.0,villa,3.0,4.0,installments,1650000.0,190.0,0.1,2025,August,Badya Palm Hills,6 October Compounds,6 October City
24000000.0,villa,3.0,5.0,cash,2400000.0,614.0,0.1,2025,September,Mangroovy Residence,Al Gouna,Hurghada
6590000.0,apartment,3.0,3.0,cash,560000.0,167.0,0.08,2025,September,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
62000000.0,villa,5.0,5.0,cash,3100000.0,670.0,0.05,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
65000000.0,villa,3.0,4.0,installments,6500000.0,520.0,0.1,2025,August,Naia Bay,Ras Al Hekma,North Coast
4987500.0,apartment,3.0,3.0,installments,1500000.0,285.0,0.3,2025,August,Bait Al Watan Al Takmely,Northern Expansions,6 October City
25177000.0,chalet,3.0,4.0,installments,9000000.0,175.0,0.5,2025,September,Almaza Bay,Qesm Marsa Matrouh,North Coast
27000000.0,chalet,3.0,2.0,cash,5400000.0,118.0,0.2,2025,August,La Vista Bay,La Vista,Qesm Ad Dabaah
7000000.0,chalet,3.0,2.0,installments,0.0,90.0,0.0,2025,September,Cali Coast,Ras Al Hekma,North Coast
8000000.0,chalet,3.0,1.0,installments,800000.0,45.0,0.1,2025,September,Marina 5,Marina,Al Alamein
2800000.0,apartment,3.0,1.0,installments,280000.0,78.0,0.1,2025,July,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
3062000.0,chalet,3.0,1.0,installments,612000.0,58.0,0.2,2025,August,Magawish Resort,Hurghada Resorts,Hurghada
20000000.0,villa,3.0,3.0,cash,2000000.0,420.0,0.1,2025,September,The Med,Ras Al Hekma,North Coast
5625000.0,apartment,2.0,2.0,cash,565000.0,125.0,0.1,2025,August,Oia,New Capital Compounds,New Capital City
18000000.0,villa,3.0,6.0,cash,900000.0,245.0,0.05,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
16000000.0,villa,3.0,3.0,cash,800000.0,164.0,0.05,2025,September,Mesca,Soma Bay,Safaga
13732087.0,apartment,2.0,3.0,installments,4574275.0,228.0,0.33,2025,August,Village Views,Zed Towers,Sheikh Zayed Compounds
31000000.0,villa,3.0,5.0,cash,3100000.0,425.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
25000000.0,apartment,3.0,4.0,cash,2500000.0,290.0,0.1,2025,September,Ghazala Bay,Qesm Ad Dabaah,North Coast
17009000.0,apartment,3.0,3.0,installments,850450.0,174.0,0.05,2025,August,Sodic East,6Th District,New Heliopolis
67000000.0,villa,5.0,4.0,cash,3350000.0,313.0,0.05,2025,August,Ramla Lakeside,Qesm Ad Dabaah,North Coast
5928000.0,apartment,1.0,1.0,cash,592800.0,78.0,0.1,2025,August,Al Ahyaa District,Hurghada,Red Sea
11000000.0,chalet,2.0,3.0,installments,550000.0,130.0,0.05,2025,August,La Vista Gardens,La Vista,Al Ain Al Sokhna
7230000.0,chalet,3.0,2.0,cash,723000.0,85.0,0.1,2025,September,Mesca,Soma Bay,Safaga
12000000.0,chalet,3.0,3.0,installments,0.0,150.0,0.0,2025,September,Mesca,Soma Bay,Safaga
20000000.0,villa,3.0,3.0,cash,2000000.0,160.0,0.1,2025,July,Mar Bay,Ras Al Hekma,North Coast
6400000.0,apartment,3.0,2.0,cash,1350000.0,121.0,0.21,2025,August,Noor City,Cairo,Unknown
19000000.0,villa,4.0,4.0,installments,950000.0,210.0,0.05,2025,August,Azzar,5Th Settlement Compounds,The 5Th Settlement
30000000.0,villa,3.0,3.0,cash,3000000.0,180.0,0.1,2025,August,Ramla Lakeside,Qesm Ad Dabaah,North Coast
24000000.0,villa,3.0,4.0,cash,2400000.0,300.0,0.1,2025,August,Beit Al Bahr,Sidi Heneish,North Coast
17000000.0,chalet,3.0,2.0,cash,0.0,140.0,0.0,2025,September,Marsa Baghush,Qesm Marsa Matrouh,North Coast
22000000.0,chalet,3.0,2.0,installments,2200000.0,270.0,0.1,2025,August,Ramla Lakeside,Qesm Ad Dabaah,North Coast
10000000.0,chalet,3.0,2.0,installments,1000000.0,125.0,0.1,2025,August,Mesca,Soma Bay,Safaga
1500000.0,apartment,3.0,1.0,cash,450000.0,50.0,0.3,2025,December,Magawish Resort,Hurghada Resorts,Hurghada
14000000.0,chalet,3.0,3.0,cash,1400000.0,118.0,0.1,2025,August,Al Masyaf,Ras Al Hekma,North Coast
15500000.0,apartment,3.0,4.0,installments,1250000.0,205.0,0.08,2025,September,Mountain View Icity October,6 October Compounds,6 October City
5915389.0,apartment,3.0,2.0,installments,591539.0,133.0,0.1,2025,September,Maadi View,El Shorouk Compounds,Shorouk City
20200000.0,villa,3.0,4.0,installments,2020000.0,239.0,0.1,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
5000000.0,apartment,1.0,1.0,cash,500000.0,55.0,0.1,2025,September,Azad,5Th Settlement Compounds,The 5Th Settlement
9800000.0,apartment,3.0,3.0,installments,980000.0,160.0,0.1,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
12500000.0,apartment,3.0,3.0,installments,370000.0,168.0,0.03,2025,August,Telal East,5Th Settlement Compounds,The 5Th Settlement
74240625.00000013,villa,3.0,7.0,cash,7700000.0,550.0,0.1,2025,September,Caesar,Qesm Marsa Matrouh,North Coast
10000000.0,apartment,3.0,3.0,installments,1000000.0,160.0,0.1,2025,August,Mountain View Icity October,6 October Compounds,6 October City
6128556.0,apartment,3.0,2.0,installments,612856.0,138.0,0.1,2025,September,Maadi View,El Shorouk Compounds,Shorouk City
25000000.0,apartment,3.0,4.0,installments,2500000.0,255.0,0.1,2025,September,City Gate,5Th Settlement Compounds,The 5Th Settlement
5100000.0,apartment,3.0,1.0,cash,519000.0,79.0,0.1,2025,July,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
30000000.0,villa,3.0,4.0,cash,1500000.0,287.0,0.05,2025,August,The Med,Ras Al Hekma,North Coast
19000000.0,apartment,3.0,3.0,installments,1900000.0,140.0,0.1,2025,September,Arc Of Soma,Soma Bay,Safaga
13900000.0,villa,3.0,3.0,installments,1390000.0,240.0,0.1,2025,August,Lake West,Sheikh Zayed Compounds,Sheikh Zayed City
7500000.0,chalet,3.0,1.0,cash,750000.0,65.0,0.1,2025,August,Mesca,Soma Bay,Safaga
1450000.0,apartment,3.0,2.0,installments,0.0,133.0,0.0,2025,August,Touristic Zone 5,Touristic Zone,Al Motamayez District
12600000.0,apartment,3.0,3.0,installments,630000.0,168.0,0.05,2025,September,Taj City,5Th Settlement Compounds,The 5Th Settlement
4550000.0,apartment,3.0,1.0,cash,1390000.0,91.0,0.31,2025,August,El Kawther District,Hurghada,Red Sea
10000000.0,chalet,3.0,2.0,installments,700000.0,160.0,0.07,2025,September,Marina 8,Marina,Al Alamein
6750000.0,apartment,3.0,3.0,installments,675000.0,199.0,0.1,2025,August,Belva,Sheikh Zayed Compounds,Sheikh Zayed City
9430000.0,chalet,3.0,1.0,installments,943000.0,70.0,0.1,2025,September,Makadi Orascom Resort,Makadi,Hurghada
9254000.0,chalet,2.0,1.0,installments,925400.0,98.0,0.1,2025,August,June,Ras Al Hekma,North Coast
10393000.0,apartment,3.0,3.0,installments,3805000.0,153.0,0.37,2025,September,Sodic East,6Th District,New Heliopolis
9715000.0,chalet,3.0,2.0,cash,485750.0,110.0,0.05,2025,September,Salt,Ras Al Hekma,North Coast
6600000.0,apartment,3.0,3.0,cash,660000.0,197.0,0.1,2025,August,Villette,5Th Settlement Compounds,The 5Th Settlement
15000000.0,chalet,3.0,3.0,installments,1500000.0,175.0,0.1,2025,August,Mesca,Soma Bay,Safaga
6200000.0,apartment,3.0,3.0,installments,600000.0,150.0,0.1,2025,September,O West,6 October Compounds,6 October City
11000000.0,chalet,3.0,2.0,cash,550000.0,250.0,0.05,2025,September,Soma Breeze,Soma Bay,Safaga
21000000.0,apartment,3.0,4.0,cash,2100000.0,225.0,0.1,2025,September,Silver Sands,Qesm Marsa Matrouh,North Coast
11200000.0,apartment,3.0,2.0,installments,550000.0,107.0,0.05,2025,September,City Gate,5Th Settlement Compounds,The 5Th Settlement
27600000.0,villa,4.0,4.0,cash,7300000.0,215.0,0.26,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
7797000.0,apartment,2.0,2.0,installments,2510000.0,137.0,0.32,2025,September,Hap Town,Mostakbal City Compounds,Mostakbal City - Future City
7500000.0,chalet,3.0,3.0,installments,350000.0,120.0,0.05,2025,August,Direction White,Ras Al Hekma,North Coast
6450000.0,apartment,2.0,2.0,installments,1700000.0,130.0,0.26,2025,August,Aliva,Mostakbal City Compounds,Mostakbal City - Future City
4500000.0,apartment,4.0,3.0,cash,1125000.0,210.0,0.25,2025,August,Bait Alwatan,The 5Th Settlement,New Cairo City
10230000.0,apartment,3.0,2.0,installments,650000.0,120.0,0.06,2025,July,Il Bosco City,Mostakbal City Compounds,Mostakbal City - Future City
12240000.0,chalet,2.0,2.0,installments,3200000.0,95.0,0.26,2025,August,Salt,Ras Al Hekma,North Coast
25000000.0,villa,3.0,5.0,cash,0.0,320.0,0.0,2025,August,Hacienda Heneish,Qesm Marsa Matrouh,North Coast
5900000.0,apartment,4.0,3.0,installments,590000.0,200.0,0.1,2025,August,Zat,Hadayek October,6 October City
22900000.0,apartment,3.0,3.0,cash,2290000.0,188.0,0.1,2025,August,District 5,5Th Settlement Compounds,The 5Th Settlement
25000000.0,chalet,3.0,4.0,cash,1000000.0,131.0,0.04,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
11000000.0,chalet,3.0,3.0,cash,3500000.0,135.0,0.32,2025,August,Lyv,Ras Al Hekma,North Coast
15000000.0,chalet,3.0,3.0,cash,400000.0,140.0,0.03,2025,September,Silver Sands,Qesm Marsa Matrouh,North Coast
24829700.0,villa,3.0,2.0,cash,9000000.0,285.0,0.49,2025,August,Saada Compound,New Cairo City,Cairo
14000000.0,villa,3.0,6.0,cash,1400000.0,429.0,0.1,2025,September,New Giza,Cairo Alexandria Desert Road,6 October City
13739000.0,villa,3.0,4.0,installments,824300.0,180.0,0.06,2025,September,Rivers,New Zayed City,Sheikh Zayed City
2400000.0,villa,3.0,5.0,cash,240000.0,310.0,0.1,2025,August,Joulz,Cairo Alexandria Desert Road,6 October City
10000000.0,chalet,3.0,2.0,installments,500000.0,127.0,0.05,2025,August,Ramla Lakeside,Qesm Ad Dabaah,North Coast
16800000.0,apartment,3.0,3.0,cash,1680000.0,171.0,0.1,2025,August,Wadi Jebal,Soma Bay,Safaga
16970075.0,chalet,2.0,2.0,installments,1697007.5,127.0,0.1,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
15000000.0,apartment,3.0,3.0,installments,800000.0,180.0,0.05,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
7000000.0,apartment,3.0,2.0,installments,350000.0,130.0,0.05,2025,August,Ivoire,Sheikh Zayed City,Giza
8500000.0,apartment,3.0,3.0,installments,850000.0,150.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
7600000.0,villa,3.0,3.0,cash,760000.0,215.0,0.1,2025,August,Px Palm Hills,6 October Compounds,6 October City
15400000.0,apartment,3.0,3.0,installments,0.0,160.0,0.0,2025,September,Soul North Coast,Qesm Ad Dabaah,North Coast
7000000.0,chalet,3.0,2.0,cash,700000.0,130.0,0.1,2025,August,Azha North,Ras Al Hekma,North Coast
7889000.0,apartment,3.0,3.0,installments,788090.0,169.0,0.1,2025,August,Via,Sheikh Zayed Compounds,Sheikh Zayed City
4200000.0,chalet,2.0,2.0,cash,420000.0,103.0,0.1,2025,August,Cali Coast,Ras Al Hekma,North Coast
12000000.0,chalet,3.0,4.0,installments,1200000.0,125.0,0.1,2025,September,Fouka Bay,Qesm Marsa Matrouh,North Coast
2150000.0,apartment,3.0,2.0,installments,1000000.0,155.0,0.47,2025,July,Rehab October City,Hadayek October,6 October City
22000000.0,chalet,3.0,4.0,cash,2200000.0,225.0,0.1,2025,September,Silver Sands,Qesm Marsa Matrouh,North Coast
3358000.0,apartment,3.0,2.0,cash,335800.0,146.0,0.1,2025,July,Zahraa El Maadi,Hay El Maadi,Cairo
19000000.0,chalet,3.0,2.0,installments,1900000.0,100.0,0.1,2025,September,Mangroovy Residence,Al Gouna,Hurghada
4800000.0,chalet,3.0,3.0,cash,100000.0,170.0,0.02,2025,August,Downtown,New Alamein City,Al Alamein
17000000.0,villa,3.0,3.0,installments,6420000.0,188.0,0.38,2025,August,Solare,Ras Al Hekma,North Coast
30000000.0,villa,3.0,5.0,installments,1500000.0,226.0,0.05,2025,September,Ogami,Ras Al Hekma,North Coast
33000000.0,villa,3.0,5.0,cash,0.0,280.0,0.0,2025,August,Marsa Baghush,Qesm Marsa Matrouh,North Coast
13200000.0,chalet,3.0,4.0,installments,0.0,150.0,0.0,2025,September,June,Ras Al Hekma,North Coast
10100000.0,apartment,3.0,3.0,installments,1010000.0,107.0,0.1,2025,August,City Gate,5Th Settlement Compounds,The 5Th Settlement
11000000.0,chalet,3.0,2.0,installments,1100000.0,110.0,0.1,2025,August,Seashore,Ras Al Hekma,North Coast
40000000.0,villa,3.0,3.0,installments,6000000.0,158.0,0.15,2025,September,Mangroovy Residence,Al Gouna,Hurghada
6500000.0,chalet,3.0,1.0,installments,650000.0,90.0,0.1,2025,August,Q North,Sidi Abdel Rahman,North Coast
14230000.0,apartment,3.0,3.0,installments,750000.0,165.0,0.05,2025,August,Swan Lake West,6 October Compounds,6 October City
10200000.0,villa,3.0,7.0,cash,510000.0,420.0,0.05,2025,September,Ramla Lakeside,Qesm Ad Dabaah,North Coast
8775200.0,apartment,4.0,3.0,installments,500000.0,220.0,0.06,2025,August,Stone Residence,5Th Settlement Compounds,The 5Th Settlement
27209482.0,villa,3.0,3.0,cash,2019831.0,352.0,0.07,2025,August,Almaza Bay,Qesm Marsa Matrouh,North Coast
20800000.0,chalet,3.0,2.0,installments,4160000.0,150.0,0.2,2025,July,La Vista Ras El Hikma,Ras Al Hekma,North Coast
29268000.0,chalet,3.0,4.0,installments,1463400.0,155.0,0.05,2025,September,Hacienda Heneish,Qesm Marsa Matrouh,North Coast
19000000.0,chalet,3.0,4.0,cash,1900000.0,220.0,0.1,2025,September,Beit Al Bahr,Sidi Heneish,North Coast
55000000.0,villa,3.0,4.0,installments,2850000.0,270.0,0.05,2025,September,Katameya Coast,Qesm Ad Dabaah,North Coast
15200000.0,chalet,3.0,3.0,installments,800000.0,130.0,0.05,2025,September,Seashore,Ras Al Hekma,North Coast
8700000.0,chalet,3.0,2.0,installments,870000.0,120.0,0.1,2025,August,Q North,Sidi Abdel Rahman,North Coast
16262000.0,apartment,3.0,2.0,installments,813100.0,132.0,0.05,2025,September,Palm Parks Palm Hills,South Dahshur Link,6 October City
10000000.0,apartment,3.0,3.0,installments,1000000.0,155.0,0.1,2025,August,Mountain View Icity October,6 October Compounds,6 October City
7700000.0,apartment,3.0,3.0,installments,700000.0,186.0,0.09,2025,August,Sheikh Zayed City,Giza,Unknown
5840000.0,apartment,2.0,2.0,cash,584000.0,109.0,0.1,2025,August,Ever New Cairo,5Th Settlement Compounds,The 5Th Settlement
10969121.0,chalet,3.0,1.0,cash,3545000.0,69.0,0.32,2025,September,Mangroovy Residence,Al Gouna,Hurghada
15900000.0,chalet,3.0,2.0,installments,1590000.0,108.0,0.1,2025,August,The Med,Ras Al Hekma,North Coast
7200000.0,chalet,3.0,3.0,cash,720000.0,157.0,0.1,2025,August,Silver Sands,Qesm Marsa Matrouh,North Coast
4400000.0,villa,3.0,5.0,installments,2000000.0,223.0,0.45,2025,August,Nyoum Asyut,Asyut,Unknown
31627957.0,villa,3.0,5.0,installments,6325591.0,209.0,0.2,2025,August,Marassi,Sidi Abdel Rahman,North Coast
5000000.0,villa,4.0,5.0,installments,500000.0,430.0,0.1,2025,August,Joya,26Th Of July Corridor,6 October City
25000000.0,villa,3.0,4.0,cash,1250000.0,280.0,0.05,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
3640000.0,apartment,3.0,3.0,installments,364000.0,190.0,0.1,2025,August,Bliss Gate,Riviera City,Sheikh Zayed City
7000000.0,villa,3.0,3.0,cash,700000.0,264.0,0.1,2025,September,Keeva,6 October Compounds,6 October City
6224000.0,apartment,2.0,2.0,cash,311000.0,96.0,0.05,2025,August,Noll,5Th Settlement Compounds,The 5Th Settlement
5850000.0,apartment,3.0,3.0,installments,585000.0,188.0,0.1,2025,August,Jeera,13Th District,Sheikh Zayed City
5855000.0,apartment,3.0,2.0,cash,1185637.0,158.0,0.2,2025,August,Sahl Hasheesh Resort,Sahl Hasheesh,Hurghada
4509000.0,apartment,1.0,1.0,cash,676350.0,90.0,0.15,2025,May,El Kawther District,Hurghada,Red Sea
11418500.0,apartment,2.0,3.0,installments,3928500.0,123.0,0.34,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
16000000.0,chalet,3.0,3.0,cash,1600000.0,160.0,0.1,2025,September,Ramla Lakeside,Qesm Ad Dabaah,North Coast
38000000.0,villa,3.0,6.0,cash,0.0,270.0,0.0,2025,August,Beit Al Bahr,Sidi Heneish,North Coast
4872000.0,apartment,3.0,3.0,cash,1705200.0,203.0,0.35,2025,August,Bait Alwatan,The 5Th Settlement,New Cairo City
4500000.0,apartment,3.0,3.0,cash,450000.0,171.0,0.1,2025,July,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
13460000.0,villa,3.0,4.0,installments,1346000.0,225.0,0.1,2025,May,Montenapoleone,Mostakbal City Compounds,Mostakbal City - Future City
10250000.0,chalet,3.0,2.0,installments,512000.0,102.0,0.05,2025,August,Arc Of Soma,Soma Bay,Safaga
1450000.0,apartment,3.0,3.0,cash,95000.0,185.0,0.1,2025,August,Alkarma Kay,Sheikh Zayed Compounds,Sheikh Zayed City
16395092.0,apartment,3.0,3.0,cash,635082.0,166.0,0.04,2025,August,Almaza Bay,Qesm Marsa Matrouh,North Coast
9454000.0,apartment,3.0,3.0,cash,945000.0,163.0,0.1,2025,August,Sun Capital,Fayoum Desert Road,6 October City
12500000.0,apartment,3.0,2.0,cash,1000000.0,160.0,0.08,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
15300000.0,chalet,3.0,3.0,cash,382500.0,153.0,0.02,2025,August,Hacienda Waters,Qesm Ad Dabaah,North Coast
28000000.0,villa,3.0,3.0,installments,2800000.0,185.0,0.1,2025,September,Azha North,Ras Al Hekma,North Coast
3956129.0,apartment,1.0,1.0,installments,1363557.0,81.0,0.34,2025,August,Taj City,5Th Settlement Compounds,The 5Th Settlement
8400000.0,apartment,3.0,3.0,cash,840000.0,194.0,0.1,2025,August,The Brooks,El Katameya Compounds,El Katameya
5325000.0,villa,3.0,4.0,installments,1065000.0,180.0,0.2,2025,September,Badya Palm Hills,6 October Compounds,6 October City
1509000.0,apartment,3.0,2.0,cash,526000.0,120.0,0.35,2025,July,El Motamayez District,Badr City,Cairo
13000000.0,chalet,3.0,3.0,installments,650000.0,140.0,0.05,2025,September,Direction White,Ras Al Hekma,North Coast
15050000.0,apartment,4.0,4.0,cash,6750000.0,290.0,0.45,2025,September,Mountain View Icity October,6 October Compounds,6 October City
16661225.0,chalet,3.0,3.0,cash,2350710.0,155.0,0.14,2025,August,Plage,Sidi Abdel Rahman,North Coast
15700000.0,apartment,3.0,3.0,installments,0.0,165.0,0.0,2025,September,Almaza Bay,Qesm Marsa Matrouh,North Coast
5265369.0,apartment,2.0,1.0,installments,1579611.0,121.0,0.3,2025,August,Arabia Area,Hurghada,Red Sea
20000000.0,villa,3.0,5.0,installments,0.0,354.0,0.0,2025,August,Mangroovy Residence,Al Gouna,Hurghada
12112000.0,chalet,2.0,2.0,cash,1211200.0,95.0,0.1,2025,July,D-Bay,Qesm Ad Dabaah,North Coast
17808000.0,apartment,3.0,3.0,installments,356160.0,195.0,0.02,2025,August,Badya Palm Hills,6 October Compounds,6 October City
22000000.0,chalet,3.0,3.0,cash,2200000.0,100.0,0.1,2025,August,Kamaran,Al Gouna,Hurghada
74240625.00000013,villa,3.0,6.0,installments,9000000.0,530.0,0.42,2025,August,Soul North Coast,Qesm Ad Dabaah,North Coast
8910000.0,chalet,2.0,2.0,cash,445000.0,110.0,0.05,2025,August,Fouka Bay,Qesm Marsa Matrouh,North Coast
12000000.0,apartment,3.0,3.0,installments,240000.0,240.0,0.02,2025,August,Mazarine,New Alamein City,Al Alamein
6000000.0,apartment,3.0,2.0,installments,600000.0,100.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
14100000.0,apartment,3.0,2.0,cash,705000.0,208.0,0.05,2025,September,El Patio Sola,El Patio,El Shorouk Compounds
5000000.0,villa,3.0,5.0,installments,500000.0,190.0,0.1,2025,August,Eastville,5Th Settlement Compounds,The 5Th Settlement
